ens_gene	Symbol	Uniq_syms	entrez	Gene_name	NTC2	NTC3	NTC4	NTC5	sgUgcg1	sgUgcg2	sgUgcg5
ENSMUSG00000041750.13	Cd1d2	Cd1d2	12480	CD1d2 antigen	25	11	15	11	23	36	32
ENSMUSG00000028076.12	Cd1d1	Cd1d1	12479	CD1d1 antigen	2256	2125	1923	2346	1862	2640	2787
ENSMUSG00000074506.4	NA	ENSMUSG00000074506.4	NA	NA	24	30	24	38	24	32	39
ENSMUSG00000015852.13	Fcrl2	Fcrl2	80891	Fc receptor like 2	17	8	28	33	7	14	15
ENSMUSG00000015854.7	Cd5l	Cd5l	11801	CD5 antigen-like	331	24	18	50	48	40	84
ENSMUSG00000059994.10	Fcrl1	Fcrl1	229499	Fc receptor-like 1	29	10	18	18	5	13	13
ENSMUSG00000003382.18	Etv3	Etv3	27049	ets variant 3	743	807	741	808	554	718	814
ENSMUSG00000041977.18	Arhgef11	Arhgef11	213498	Rho guanine nucleotide exchange factor 11	144	112	115	129	99	164	139
ENSMUSG00000023084.11	Lrrc71	Lrrc71	74485	leucine rich repeat containing 71	0	5	5	1	1	10	6
ENSMUSG00000028073.15	Pear1	Pear1	73182	platelet endothelial aggregation receptor 1	973	943	913	1133	798	1165	1398
ENSMUSG00000005640.11	Insrr	Insrr	23920	insulin receptor-related receptor	18	18	1	5	11	9	5
ENSMUSG00000028071.12	Sh2d2a	Sh2d2a	27371	SH2 domain containing 2A	11474	10306	9451	10795	9087	12433	12873
ENSMUSG00000004895.9	Prcc	Prcc	94315	papillary renal cell carcinoma (translocation-associated)	559	563	416	562	480	596	717
ENSMUSG00000004897.16	Hdgf	Hdgf	15191	heparin binding growth factor	3965	3753	3041	3802	3002	3584	4156
ENSMUSG00000019710.13	Mrpl24	Mrpl24	67707	mitochondrial ribosomal protein L24	2153	1945	1822	2060	1737	2025	2070
ENSMUSG00000004896.16	Mettl25b	Mettl25b	229503	methyltransferase like 25B	878	1010	794	866	755	995	1078
ENSMUSG00000048039.8	Isg20l2	Isg20l2	229504	interferon stimulated exonuclease gene 20-like 2	1222	1044	1031	1245	875	1003	1054
ENSMUSG00000028069.16	Gpatch4	Gpatch4	66614	G patch domain containing 4	355	204	221	266	184	285	220
ENSMUSG00000028070.7	Naxe	Naxe	246703	NAD(P)HX epimerase	1260	913	929	1175	802	1142	1305
ENSMUSG00000028068.14	Iqgap3	Iqgap3	404710	IQ motif containing GTPase activating protein 3	8	14	46	25	13	8	31
ENSMUSG00000001419.17	Mef2d	Mef2d	17261	myocyte enhancer factor 2D	3213	3694	3157	3534	2772	3508	3789
ENSMUSG00000096935.5	1700113A16Rik	1700113A16Rik	76642	RIKEN cDNA 1700113A16 gene	86	31	55	62	40	85	69
ENSMUSG00000010538.14	Tsacc	Tsacc	76927	TSSK6 activating co-chaperone	72	38	46	46	50	55	63
ENSMUSG00000103574.1	NA	ENSMUSG00000103574.1	NA	NA	1	1	7	9	2	7	9
ENSMUSG00000001416.13	Cct3	Cct3	12462	chaperonin containing TCP1 subunit 3	3144	3350	2445	3327	3009	2967	3485
ENSMUSG00000001418.13	Glmp	Glmp	56700	glycosylated lysosomal membrane protein	5736	5525	4962	6017	4617	6522	7351
ENSMUSG00000001420.13	Tmem79	Tmem79	71913	transmembrane protein 79	63	21	46	40	28	27	53
ENSMUSG00000001415.10	Smg5	Smg5	229512	SMG5 nonsense mediated mRNA decay factor	2390	2705	2341	2543	2025	2662	2855
ENSMUSG00000028066.15	Pmf1	Pmf1	67037	polyamine-modulated factor 1	338	323	346	367	213	428	426
ENSMUSG00000050144.13	Slc25a44	Slc25a44	229517	solute carrier family 25, member 44	850	909	658	982	786	946	1074
ENSMUSG00000106568.1	Gm42814	Gm42814	115489721	60S ribosomal protein L21 pseudogene	48	48	41	66	37	49	48
ENSMUSG00000028064.17	Sema4a	Sema4a	20351	sema domain, immunoglobulin domain (Ig), transmembrane domain (TM) and short cytoplasmic domain, (semaphorin) 4A	16795	15554	15259	17438	13099	19472	22528
ENSMUSG00000028063.15	Lmna	Lmna	16905	lamin A	124	344	102	144	195	203	374
ENSMUSG00000103115.1	NA	ENSMUSG00000103115.1	NA	NA	24	9	33	30	17	16	25
ENSMUSG00000074480.4	Mex3a	Mex3a	72640	mex3 RNA binding family member A	17	24	16	24	30	32	25
ENSMUSG00000008601.12	Rab25	Rab25	53868	RAB25, member RAS oncogene family	6	1	2	4	6	4	0
ENSMUSG00000028062.15	Lamtor2	Lamtor2	83409	late endosomal/lysosomal adaptor, MAPK and MTOR activator 2	4613	3668	3530	4083	3434	4956	5909
ENSMUSG00000008604.11	Ubqln4	Ubqln4	94232	ubiquilin 4	1475	1429	1077	1363	1297	1328	1644
ENSMUSG00000041355.13	Ssr2	Ssr2	66256	signal sequence receptor, beta	2648	2070	2134	2229	2018	2713	2959
ENSMUSG00000074479.3	NA	ENSMUSG00000074479.3	NA	NA	7	4	2	5	4	6	3
ENSMUSG00000028059.16	Arhgef2	Arhgef2	16800	Rho/Rac guanine nucleotide exchange factor 2	6972	8670	6724	8181	6341	7562	8582
ENSMUSG00000093390.1	NA	ENSMUSG00000093390.1	NA	NA	8	3	10	11	4	6	10
ENSMUSG00000049741.4	Rxfp4	Rxfp4	242093	relaxin family peptide receptor 4	0	7	4	0	1	2	0
ENSMUSG00000105512.1	NA	ENSMUSG00000105512.1	NA	NA	8	2	9	7	2	6	10
ENSMUSG00000028060.14	Khdc4	Khdc4	74200	KH domain containing 4, pre-mRNA splicing factor	3334	3468	2723	3495	2777	3609	3951
ENSMUSG00000084433.1	NA	ENSMUSG00000084433.1	NA	NA	2	4	1	2	2	4	1
ENSMUSG00000028057.14	Rit1	Rit1	19769	Ras-like without CAAX 1	982	919	810	882	751	1001	1046
ENSMUSG00000091881.1	NA	ENSMUSG00000091881.1	NA	NA	17	8	10	10	8	1	3
ENSMUSG00000104333.1	NA	ENSMUSG00000104333.1	NA	NA	2	1	2	2	0	4	3
ENSMUSG00000068923.14	Syt11	Syt11	229521	synaptotagmin XI	2599	2568	2285	2831	2157	2831	2973
ENSMUSG00000078684.8	NA	ENSMUSG00000078684.8	NA	NA	336	408	349	401	389	353	436
ENSMUSG00000098912.7	1500004A13Rik	1500004A13Rik	319830	RIKEN cDNA 1500004A13 gene	366	380	355	434	320	396	413
ENSMUSG00000054199.17	Gon4l	Gon4l	76022	gon-4-like (C.elegans)	802	877	845	893	683	813	763
ENSMUSG00000106218.1	NA	ENSMUSG00000106218.1	NA	NA	10	10	19	7	6	11	9
ENSMUSG00000064738.1	Gm23054	Gm23054	115489857	predicted gene, 23054	0	4	4	6	1	2	1
ENSMUSG00000068922.14	Msto1	Msto1	229524	misato 1, mitochondrial distribution and morphology regulator	632	451	478	632	452	628	730
ENSMUSG00000065236.1	NA	ENSMUSG00000065236.1	NA	NA	4	7	5	6	2	8	6
ENSMUSG00000068921.14	Dap3	Dap3	65111	death associated protein 3	1754	1664	1394	1637	1126	1571	1717
ENSMUSG00000028053.13	Ash1l	Ash1l	192195	ASH1 like histone lysine methyltransferase	3474	4297	3347	3898	2617	3505	3608
ENSMUSG00000077804.1	Gm24403	Gm24403	115486193	predicted gene, 24403	2	2	7	6	2	5	1
ENSMUSG00000041263.14	Rusc1	Rusc1	72296	RUN and SH3 domain containing 1	489	560	478	538	392	504	579
ENSMUSG00000059743.12	Fdps	Fdps	110196	farnesyl diphosphate synthetase	68	55	64	42	65	50	52
ENSMUSG00000028051.10	Hcn3	Hcn3	15168	hyperpolarization-activated, cyclic nucleotide-gated K+ 3	27	17	23	22	9	39	26
ENSMUSG00000068917.12	Clk2	Clk2	12748	CDC-like kinase 2	2882	3451	2530	2994	2589	3140	3345
ENSMUSG00000028049.15	Scamp3	Scamp3	24045	secretory carrier membrane protein 3	3828	3550	3222	4114	3083	4166	4905
ENSMUSG00000086718.1	NA	ENSMUSG00000086718.1	NA	NA	10	19	21	13	6	20	17
ENSMUSG00000032657.15	Entrep3	Entrep3	68521	endosomal transmembrane epsin interactor 3	7884	5776	6370	6920	4836	7441	8413
ENSMUSG00000028048.11	Gba1	Gba1	14466	glucosylceramidase beta 1	2546	2298	2220	2530	1786	2723	3272
ENSMUSG00000064068.14	Mtx1	Mtx1	17827	metaxin 1	398	391	269	350	279	347	370
ENSMUSG00000105692.1	NA	ENSMUSG00000105692.1	NA	NA	48	111	80	68	85	83	84
ENSMUSG00000028047.11	Thbs3	Thbs3	21827	thrombospondin 3	21	14	13	16	13	18	14
ENSMUSG00000042784.9	Muc1	Muc1	17829	mucin 1, transmembrane	62	52	48	47	42	63	43
ENSMUSG00000042766.17	Trim46	Trim46	360213	tripartite motif-containing 46	213	278	195	256	179	219	264
ENSMUSG00000042747.12	Krtcap2	Krtcap2	66059	keratinocyte associated protein 2	8609	7603	7334	8644	5988	8254	8848
ENSMUSG00000042737.9	Dpm3	Dpm3	68563	dolichyl-phosphate mannosyltransferase polypeptide 3	4670	2757	2640	3382	2472	3549	4548
ENSMUSG00000027953.13	Slc50a1	Slc50a1	19729	solute carrier family 50 (sugar transporter), member 1	5610	4460	4501	5272	3798	6408	7064
ENSMUSG00000027954.9	Efna1	Efna1	13636	ephrin A1	38	32	18	44	29	61	57
ENSMUSG00000028040.7	Efna4	Efna4	13639	ephrin A4	5	5	0	3	0	1	1
ENSMUSG00000028041.17	Adam15	Adam15	11490	ADAM metallopeptidase domain 15	129	109	122	155	104	129	166
ENSMUSG00000042672.15	Dcst1	Dcst1	77772	DC-STAMP domain containing 1	22	19	17	30	15	23	21
ENSMUSG00000109293.1	Dcst2	Dcst2	329702	DC-STAMP domain containing 2	3	4	3	5	4	7	10
ENSMUSG00000028042.15	Zbtb7b	Zbtb7b	22724	zinc finger and BTB domain containing 7B	652	584	557	713	542	667	911
ENSMUSG00000074466.12	Gm15417	Gm15417	545539	predicted gene 15417	53	26	34	30	40	70	66
ENSMUSG00000042642.13	Flad1	Flad1	319945	flavin adenine dinucleotide synthetase 1	1927	1541	1525	1639	1289	2061	2432
ENSMUSG00000028044.6	Cks1b	Cks1b	54124	CDC28 protein kinase 1b	305	247	337	326	222	206	343
ENSMUSG00000042626.13	Shc1	Shc1	20416	src homology 2 domain-containing transforming protein C1	2106	1969	1802	2199	1600	2261	2424
ENSMUSG00000047824.13	Pygo2	Pygo2	68911	pygopus 2	1450	1620	1201	1538	1247	1416	1741
ENSMUSG00000042613.9	Pbxip1	Pbxip1	229534	pre B cell leukemia transcription factor interacting protein 1	5633	4924	4859	5562	3824	5524	6725
ENSMUSG00000027952.16	Pmvk	Pmvk	68603	phosphomevalonate kinase	493	357	367	438	360	505	583
ENSMUSG00000027951.16	Adar	Adar	56417	adenosine deaminase, RNA-specific	2160	2336	2444	2569	2016	2631	2717
ENSMUSG00000027950.7	Chrnb2	Chrnb2	11444	cholinergic receptor nicotinic beta 2 subunit	65	89	75	92	56	82	63
ENSMUSG00000042579.2	4632404H12Rik	4632404H12Rik	74034	RIKEN cDNA 4632404H12 gene	110	88	133	164	84	90	144
ENSMUSG00000042572.12	Ube2q1	Ube2q1	70093	ubiquitin-conjugating enzyme E2Q family member 1	3653	3249	2672	3526	2376	3368	3913
ENSMUSG00000046280.9	She	She	214547	src homology 2 domain-containing transforming protein E	4	7	4	3	1	0	3
ENSMUSG00000027947.11	Il6ra	Il6ra	16194	interleukin 6 receptor, alpha	254	437	352	409	305	392	481
ENSMUSG00000105941.1	NA	ENSMUSG00000105941.1	NA	NA	11	2	13	14	6	12	15
ENSMUSG00000060671.12	Atp8b2	Atp8b2	54667	ATPase, class I, type 8B, member 2	5549	7254	5103	6239	5156	5228	6551
ENSMUSG00000105082.2	NA	ENSMUSG00000105082.2	NA	NA	18	7	15	25	16	4	11
ENSMUSG00000027944.13	Hax1	Hax1	23897	HCLS1 associated X-1	792	603	586	596	585	715	772
ENSMUSG00000105552.1	Gm19710	Gm19710	100503469	predicted gene, 19710	31	40	41	50	35	37	42
ENSMUSG00000042520.16	Ubap2l	Ubap2l	74383	ubiquitin-associated protein 2-like	8441	7969	7424	8795	6588	9302	10545
ENSMUSG00000077569.1	Gm24608	Gm24608	115489820	predicted gene, 24608	16	17	13	15	12	25	25
ENSMUSG00000098397.1	Mir7669	Mir7669	102465771	microRNA 7669	39	46	36	41	40	98	83
ENSMUSG00000027942.17	4933434E20Rik	4933434E20Rik	99650	RIKEN cDNA 4933434E20 gene	877	648	556	696	523	755	873
ENSMUSG00000118504.1	NA	ENSMUSG00000118504.1	NA	NA	158	155	178	199	127	174	212
ENSMUSG00000090005.1	NA	ENSMUSG00000090005.1	NA	NA	4	7	3	3	1	2	5
ENSMUSG00000118506.1	Cfap141	Cfap141	73545	cilia and flagella associated protein 141	100	100	68	59	73	109	125
ENSMUSG00000027940.18	Tpm3	Tpm3	59069	tropomyosin 3, gamma	20436	16761	16802	18992	14997	23829	27032
ENSMUSG00000027939.11	Nup210l	Nup210l	77595	nucleoporin 210-like	37	61	57	37	22	46	42
ENSMUSG00000104649.1	NA	ENSMUSG00000104649.1	NA	NA	590	454	406	498	285	370	516
ENSMUSG00000090733.6	Rps27	Rps27	57294	ribosomal protein S27	69359	62826	56953	66278	46366	42633	63224
ENSMUSG00000027935.14	Rab13	Rab13	68328	RAB13, member RAS oncogene family	2	5	8	7	3	10	7
ENSMUSG00000027937.15	Jtb	Jtb	23922	jumping translocation breakpoint	4772	3625	3498	4253	3410	4629	5237
ENSMUSG00000027938.11	Creb3l4	Creb3l4	78284	cAMP responsive element binding protein 3-like 4	8	3	11	3	3	4	1
ENSMUSG00000052310.9	Slc39a1	Slc39a1	30791	solute carrier family 39 (zinc transporter), member 1	331	358	306	354	238	281	379
ENSMUSG00000027936.18	Crtc2	Crtc2	74343	CREB regulated transcription coactivator 2	3604	3705	2934	3482	2938	4012	4192
ENSMUSG00000042404.16	Dennd4b	Dennd4b	229541	DENN domain containing 4B	1546	1474	1703	1934	1155	1658	1837
ENSMUSG00000105350.1	NA	ENSMUSG00000105350.1	NA	NA	7	8	1	1	6	0	7
ENSMUSG00000042390.9	Gatad2b	Gatad2b	229542	GATA zinc finger domain containing 2B	2101	2632	2127	2380	1805	2337	2319
ENSMUSG00000108394.1	NA	ENSMUSG00000108394.1	NA	NA	26	52	43	50	20	27	36
ENSMUSG00000108689.1	NA	ENSMUSG00000108689.1	NA	NA	7	22	9	5	11	11	9
ENSMUSG00000027932.14	Slc27a3	Slc27a3	26568	solute carrier family 27 (fatty acid transporter), member 3	5	31	12	17	25	24	29
ENSMUSG00000027933.11	Ints3	Ints3	229543	integrator complex subunit 3	875	1192	810	1004	803	891	1078
ENSMUSG00000027931.12	Npr1	Npr1	18160	natriuretic peptide receptor 1	0	0	0	0	1	2	9
ENSMUSG00000001016.12	Ilf2	Ilf2	67781	interleukin enhancer binding factor 2	2178	1984	1795	2239	1669	2061	2410
ENSMUSG00000001018.15	Snapin	Snapin	20615	SNAP-associated protein	2593	1478	1891	2299	1402	2584	3069
ENSMUSG00000001017.15	Chtop	Chtop	66511	chromatin target of PRMT1	4522	4498	4087	4589	3433	4550	4991
ENSMUSG00000044080.9	S100a1	S100a1	20193	S100 calcium binding protein A1	224	151	143	135	160	255	263
ENSMUSG00000042312.9	S100a13	S100a13	20196	S100 calcium binding protein A13	9364	7462	6825	8387	6549	8706	9886
ENSMUSG00000042306.11	S100a14	S100a14	66166	S100 calcium binding protein A14	19	18	10	20	12	8	24
ENSMUSG00000094018.2	S100a2	S100a2	628324	S100 calcium binding protein A2	20	15	21	21	9	31	27
ENSMUSG00000001021.13	S100a3	S100a3	20197	S100 calcium binding protein A3	7	5	3	5	9	15	9
ENSMUSG00000001020.8	S100a4	S100a4	20198	S100 calcium binding protein A4	1214	1028	1038	1142	717	836	1239
ENSMUSG00000001023.10	S100a5	S100a5	20199	S100 calcium binding protein A5	4	1	1	0	2	2	8
ENSMUSG00000001025.8	S100a6	S100a6	20200	S100 calcium binding protein A6 (calcyclin)	38701	32811	33872	36417	26022	35349	39487
ENSMUSG00000105644.1	Gm19739	Gm19739	102638335	predicted gene, 19739	1	0	2	5	0	4	4
ENSMUSG00000063767.4	S100a7a	S100a7a	381493	S100 calcium binding protein A7A	8	16	4	4	2	14	10
ENSMUSG00000056054.9	S100a8	S100a8	20201	S100 calcium binding protein A8 (calgranulin A)	71	10	14	2	2	1	0
ENSMUSG00000056071.12	S100a9	S100a9	20202	S100 calcium binding protein A9 (calgranulin B)	27	0	11	0	1	0	3
ENSMUSG00000105892.1	NA	ENSMUSG00000105892.1	NA	NA	5	1	0	1	5	6	10
ENSMUSG00000082826.1	NA	ENSMUSG00000082826.1	NA	NA	6	1	3	9	11	4	3
ENSMUSG00000042165.8	Adrm1b	Adrm1b	100043022	adhesion regulating molecule 1B	150	124	105	143	105	143	182
ENSMUSG00000091421.3	Gm4202	Gm4202	100418460	tyrosine 3-monooxygenase/tryptophan 5-monooxygenase activation protein, beta polypeptide pseudogene	206	215	165	193	189	213	261
ENSMUSG00000103628.1	Gm37361	Gm37361	108168920	thymosin beta-10 pseudogene	4	5	3	2	1	4	5
ENSMUSG00000081640.1	Rplp0-ps1	Rplp0-ps1	668300	ribosomal protein lateral stalk subunit P0, pseudogene 1	7	2	4	2	0	5	2
ENSMUSG00000052415.5	Tchh	Tchh	99681	trichohyalin	10	1	1	0	0	5	3
ENSMUSG00000104135.1	NA	ENSMUSG00000104135.1	NA	NA	0	5	2	4	7	11	14
ENSMUSG00000027907.4	S100a11	S100a11	20195	S100 calcium binding protein A11	5802	5052	5241	5709	3986	4859	5223
ENSMUSG00000041959.14	S100a10	S100a10	20194	S100 calcium binding protein A10 (calpactin)	37242	28266	26358	29541	21919	27366	30433
ENSMUSG00000028145.9	Them4	Them4	75778	thioesterase superfamily member 4	138	124	122	138	62	165	169
ENSMUSG00000028150.14	Rorc	Rorc	19885	RAR-related orphan receptor gamma	8	11	6	13	14	59	11
ENSMUSG00000044505.5	Lingo4	Lingo4	320747	leucine rich repeat and Ig domain containing 4	3	3	0	4	6	21	7
ENSMUSG00000041912.12	Tdrkh	Tdrkh	72634	tudor and KH domain containing protein	23	13	19	16	13	24	33
ENSMUSG00000106032.1	NA	ENSMUSG00000106032.1	NA	NA	2	1	3	7	1	0	2
ENSMUSG00000028141.11	Oaz3	Oaz3	53814	ornithine decarboxylase antizyme 3	11	4	2	7	2	15	2
ENSMUSG00000028140.13	Mrpl9	Mrpl9	78523	mitochondrial ribosomal protein L9	1315	1123	995	1291	871	1242	1256
ENSMUSG00000028139.5	Riiad1	Riiad1	66353	regulatory subunit of type II PKA R-subunit (RIIa) domain containing 1	8	3	4	3	4	14	8
ENSMUSG00000028137.9	Celf3	Celf3	78784	CUGBP, Elav-like family member 3	29	49	34	27	23	31	36
ENSMUSG00000028136.15	Snx27	Snx27	76742	sorting nexin family member 27	1246	1399	1148	1593	1207	1194	1391
ENSMUSG00000106061.1	NA	ENSMUSG00000106061.1	NA	NA	51	54	41	48	26	14	25
ENSMUSG00000104631.1	NA	ENSMUSG00000104631.1	NA	NA	59	111	78	111	55	95	92
ENSMUSG00000105412.1	NA	ENSMUSG00000105412.1	NA	NA	70	80	83	95	41	64	54
ENSMUSG00000062896.3	NA	ENSMUSG00000062896.3	NA	NA	6	4	4	5	3	6	6
ENSMUSG00000005968.14	Tuft1	Tuft1	22156	tuftelin 1	65	42	42	50	44	71	66
ENSMUSG00000085006.7	NA	ENSMUSG00000085006.7	NA	NA	0	0	0	0	1	2	7
ENSMUSG00000068876.15	Cgn	Cgn	70737	cingulin	0	0	0	2	1	0	7
ENSMUSG00000038902.14	Pogz	Pogz	229584	pogo transposable element with ZNF domain	976	1025	758	937	765	904	1020
ENSMUSG00000005779.12	Psmb4	Psmb4	19172	proteasome (prosome, macropain) subunit, beta type 4	2225	1844	1748	2085	1377	2078	1992
ENSMUSG00000068874.13	Selenbp1	Selenbp1	20341	selenium binding protein 1	11	10	4	11	5	7	11
ENSMUSG00000005774.12	Rfx5	Rfx5	53970	regulatory factor X, 5 (influences HLA class II expression)	475	371	392	512	301	507	533
ENSMUSG00000087660.1	NA	ENSMUSG00000087660.1	NA	NA	2	2	2	7	4	11	4
ENSMUSG00000038861.14	Pi4kb	Pi4kb	107650	phosphatidylinositol 4-kinase beta	395	480	388	503	305	406	429
ENSMUSG00000084846.1	NA	ENSMUSG00000084846.1	NA	NA	114	104	107	126	77	113	140
ENSMUSG00000086288.1	NA	ENSMUSG00000086288.1	NA	NA	45	43	37	59	36	50	48
ENSMUSG00000019338.13	Zfp687	Zfp687	78266	zinc finger protein 687	1357	1194	1319	1468	1079	1311	1612
ENSMUSG00000085956.1	NA	ENSMUSG00000085956.1	NA	NA	24	43	51	28	22	32	30
ENSMUSG00000005625.15	Psmd4	Psmd4	19185	proteasome (prosome, macropain) 26S subunit, non-ATPase, 4	7624	5573	5604	6888	4919	7706	9362
ENSMUSG00000028126.16	Pip5k1a	Pip5k1a	18720	phosphatidylinositol-4-phosphate 5-kinase, type 1 alpha	1506	1687	1290	1619	1107	1664	1629
ENSMUSG00000064952.1	Gm24920	Gm24920	115489814	predicted gene, 24920	33	33	20	27	13	21	13
ENSMUSG00000064590.1	Gm22301	Gm22301	115489775	predicted gene, 22301	6	4	6	3	3	6	1
ENSMUSG00000008958.14	Vps72	Vps72	21427	vacuolar protein sorting 72	2196	1815	1579	1974	1552	2374	2703
ENSMUSG00000005628.12	Tmod4	Tmod4	50874	tropomodulin 4	61	82	50	74	55	54	74
ENSMUSG00000092607.9	Scnm1	Scnm1	69269	sodium channel modifier 1	1215	1024	981	1123	811	1191	1405
ENSMUSG00000053769.5	Lysmd1	Lysmd1	217779	LysM, putative peptidoglycan-binding, domain containing 1	126	76	126	107	70	129	100
ENSMUSG00000013707.3	Tnfaip8l2	Tnfaip8l2	69769	tumor necrosis factor, alpha-induced protein 8-like 2	3499	2601	2820	3246	2332	2971	3683
ENSMUSG00000098198.1	NA	ENSMUSG00000098198.1	NA	NA	14	7	2	8	4	20	6
ENSMUSG00000038777.19	Sema6c	Sema6c	20360	sema domain, transmembrane domain (TM), and cytoplasmic domain, (semaphorin) 6C	41	60	41	61	29	50	69
ENSMUSG00000038766.16	Gabpb2	Gabpb2	213054	GA repeat binding protein, beta 2	2472	2921	2704	3010	2204	2504	2917
ENSMUSG00000097167.1	Gm16740	Gm16740	100504029	predicted gene, 16740	30	29	25	18	18	29	22
ENSMUSG00000053192.9	Mllt11	Mllt11	56772	myeloid/lymphoid or mixed-lineage leukemia; translocated to, 11	1145	869	937	1102	926	954	1260
ENSMUSG00000046722.14	Cdc42se1	Cdc42se1	57912	CDC42 small effector 1	14714	12529	11596	13995	11873	15275	18480
ENSMUSG00000068860.5	Gm128	Gm128	229588	predicted gene 128	85	54	52	64	50	56	82
ENSMUSG00000028115.16	Bnipl	Bnipl	171388	BCL2/adenovirus E1B 19kD interacting protein like	5	16	3	13	9	11	8
ENSMUSG00000015711.8	Prune1	Prune1	229589	prune exopolyphosphatase	854	762	768	923	687	902	921
ENSMUSG00000038712.16	Mindy1	Mindy1	75007	MINDY lysine 48 deubiquitinase 1	1524	1396	1146	1403	1063	1502	1757
ENSMUSG00000015702.13	Anxa9	Anxa9	71790	annexin A9	27	36	25	31	28	43	59
ENSMUSG00000093424.3	NA	ENSMUSG00000093424.3	NA	NA	11	7	10	10	14	9	10
ENSMUSG00000015714.11	Cers2	Cers2	76893	ceramide synthase 2	5257	4962	4446	5255	3941	5785	6386
ENSMUSG00000015697.14	Setdb1	Setdb1	84505	SET domain, bifurcated 1	694	1102	787	1063	716	789	1003
ENSMUSG00000096177.2	Gm5070	Gm5070	277589	ribosomal protein S2 pseudogene	1	9	6	5	1	2	3
ENSMUSG00000104646.1	NA	ENSMUSG00000104646.1	NA	NA	2	3	3	1	2	1	4
ENSMUSG00000015522.18	Arnt	Arnt	11863	aryl hydrocarbon receptor nuclear translocator	2045	1803	1798	2049	1452	1868	2195
ENSMUSG00000105395.1	NA	ENSMUSG00000105395.1	NA	NA	5	12	7	11	8	4	6
ENSMUSG00000028111.4	Ctsk	Ctsk	13038	cathepsin K	4	18	15	16	8	9	17
ENSMUSG00000038642.10	Ctss	Ctss	13040	cathepsin S	1921	1621	1650	2249	1644	2154	2717
ENSMUSG00000083822.1	Hmgb1-ps5	Hmgb1-ps5	100043312	high mobility group box 1, pseudogene 5	15	12	21	18	19	12	17
ENSMUSG00000046519.15	Golph3l	Golph3l	229593	golgi phosphoprotein 3-like	620	572	603	589	546	581	715
ENSMUSG00000105460.1	NA	ENSMUSG00000105460.1	NA	NA	12	6	19	6	15	0	7
ENSMUSG00000060438.5	Rps10-ps1	Rps10-ps1	668457	ribosomal protein S10, pseudogene 1	332	224	172	539	185	232	265
ENSMUSG00000038619.12	Ensa	Ensa	56205	endosulfine alpha	2484	2383	2303	2598	2081	2524	2900
ENSMUSG00000106383.1	NA	ENSMUSG00000106383.1	NA	NA	74	60	77	58	78	51	98
ENSMUSG00000038612.16	Mcl1	Mcl1	17210	myeloid cell leukemia sequence 1	9571	10823	9545	10031	9834	9977	11815
ENSMUSG00000015850.11	Adamtsl4	Adamtsl4	229595	ADAMTS-like 4	92	20	51	61	20	73	74
ENSMUSG00000028108.15	Ecm1	Ecm1	13601	extracellular matrix protein 1	56	57	42	51	39	48	50
ENSMUSG00000028107.14	Tars2	Tars2	71807	threonyl-tRNA synthetase 2, mitochondrial (putative)	1052	1080	1043	1295	776	1377	1438
ENSMUSG00000028106.13	Rprd2	Rprd2	75137	regulation of nuclear pre-mRNA domain containing 2	2076	1977	1892	2142	1516	2316	2090
ENSMUSG00000089493.1	Gm26361	Gm26361	115489865	predicted gene, 26361	1	2	3	4	1	3	1
ENSMUSG00000105093.1	NA	ENSMUSG00000105093.1	NA	NA	8	11	2	27	2	6	1
ENSMUSG00000015748.13	Prpf3	Prpf3	70767	pre-mRNA processing factor 3	1138	1457	1048	1150	1085	1338	1592
ENSMUSG00000097189.1	NA	ENSMUSG00000097189.1	NA	NA	4	12	7	5	1	2	0
ENSMUSG00000054312.6	Mrps21	Mrps21	66292	mitochondrial ribosomal protein S21	6415	4690	4833	5159	5039	6148	7251
ENSMUSG00000080727.2	C920021L13Rik	C920021L13Rik	100042889	RIKEN cDNA C920021L13 gene	139	49	62	55	64	71	109
ENSMUSG00000038550.10	Ciart	Ciart	229599	circadian associated repressor of transcription	36	193	60	68	42	185	45
ENSMUSG00000038543.13	BC028528	BC028528	229600	cDNA sequence BC028528	6	0	8	2	8	6	24
ENSMUSG00000015750.15	Aph1a	Aph1a	226548	aph1 homolog A, gamma secretase subunit	574	472	514	622	359	572	592
ENSMUSG00000038526.14	Car14	Car14	23831	carbonic anhydrase 14	2	2	0	0	0	1	5
ENSMUSG00000015749.12	Anp32e	Anp32e	66471	acidic nuclear phosphoprotein 32 family member E	4024	3937	3724	4397	2995	3942	4022
ENSMUSG00000106262.1	NA	ENSMUSG00000106262.1	NA	NA	1	0	2	5	1	0	1
ENSMUSG00000015745.9	Plekho1	Plekho1	67220	pleckstrin homology domain containing, family O member 1	215	148	161	239	129	208	165
ENSMUSG00000015747.5	Vps45	Vps45	22365	vacuolar protein sorting 45	930	683	790	901	613	906	1144
ENSMUSG00000038495.14	Otud7b	Otud7b	229603	OTU domain containing 7B	836	835	912	911	645	884	903
ENSMUSG00000045934.15	Mtmr11	Mtmr11	194126	myotubularin related protein 11	12	9	13	11	4	19	24
ENSMUSG00000097204.2	NA	ENSMUSG00000097204.2	NA	NA	33	17	29	22	8	21	22
ENSMUSG00000068856.3	Sf3b4	Sf3b4	107701	splicing factor 3b, subunit 4	2625	2250	2095	2607	2208	2817	3302
