ens_gene	Symbol	Uniq_syms	entrez	Gene_name	NTC2	NTC3	NTC4	NTC5	sgUgcg1	sgUgcg2	sgUgcg5
ENSMUSG00000080979.3	NA	ENSMUSG00000080979.3	NA	NA	4	5	2	2	2	3	9
Gm13680	Gm13680	Gm13680	545429	ribosomal protein S4, X-linked pseudogene	261	180	136	263	161	200	202
Zc3h15	Zc3h15	Zc3h15	69082	zinc finger CCCH-type containing 15	3318	2962	2375	2923	2232	3372	3417
Itgav	Itgav	Itgav	16410	integrin alpha V	1108	1507	1161	1467	1050	1274	1349
ENSMUSG00000085335.1	NA	ENSMUSG00000085335.1	NA	NA	104	100	87	110	62	79	87
ENSMUSG00000081801.1	NA	ENSMUSG00000081801.1	NA	NA	5	9	16	2	3	11	17
Fam171b	Fam171b	Fam171b	241520	family with sequence similarity 171, member B	37	31	27	29	21	19	30
Calcrl	Calcrl	Calcrl	54598	calcitonin receptor-like	461	417	558	509	325	491	502
Tfpi	Tfpi	Tfpi	21788	tissue factor pathway inhibitor	82	61	60	90	70	73	51
Gm13710	Gm13710	Gm13710	672763	predicted gene 13710	32	2	4	10	11	5	12
Ctnnd1	Ctnnd1	Ctnnd1	12388	catenin delta 1	16	1	1	5	5	1	2
Btbd18	Btbd18	Btbd18	100270744	BTB domain containing 18	13	16	3	0	2	5	7
Selenoh	Selenoh	Selenoh	72657	selenoprotein H	1403	1292	1350	1384	924	1388	1476
Tmx2	Tmx2	Tmx2	66958	thioredoxin-related transmembrane protein 2	797	636	648	713	418	855	836
Med19	Med19	Med19	381379	mediator complex subunit 19	347	335	369	416	327	427	436
Zdhhc5	Zdhhc5	Zdhhc5	228136	zinc finger, DHHC domain containing 5	2173	2107	1887	2329	1672	2369	2265
ENSMUSG00000099206.1	NA	ENSMUSG00000099206.1	NA	NA	4	3	1	2	4	5	2
Clp1	Clp1	Clp1	98985	CLP1, cleavage and polyadenylation factor I subunit	1440	1446	1135	1258	1037	1400	1511
Ube2l6	Ube2l6	Ube2l6	56791	ubiquitin-conjugating enzyme E2L 6	286	167	299	294	231	361	475
Timm10	Timm10	Timm10	30059	translocase of inner mitochondrial membrane 10	349	231	263	289	162	274	378
Slc43a1	Slc43a1	Slc43a1	72401	solute carrier family 43, member 1	6	4	9	13	8	18	18
Slc43a3	Slc43a3	Slc43a3	58207	solute carrier family 43, member 3	394	344	358	359	325	368	549
P2rx3	P2rx3	P2rx3	228139	purinergic receptor P2X, ligand-gated ion channel, 3	3	2	5	0	4	1	0
Ssrp1	Ssrp1	Ssrp1	20833	structure specific recognition protein 1	4443	3534	3607	4043	3003	4482	4804
Tnks1bp1	Tnks1bp1	Tnks1bp1	228140	tankyrase 1 binding protein 1	390	376	366	448	309	411	469
4930443O20Rik	4930443O20Rik	4930443O20Rik	74687	RIKEN cDNA 4930443O20 gene	1	1	1	6	4	6	0
ENSMUSG00000082028.1	NA	ENSMUSG00000082028.1	NA	NA	24	29	15	24	21	27	29
Or10ag58	Or10ag58	Or10ag58	259030	olfactory receptor family 10 subfamily AG member 58	9	9	3	10	8	6	10
ENSMUSG00000082908.4	NA	ENSMUSG00000082908.4	NA	NA	28	28	12	26	19	30	30
Ptprj	Ptprj	Ptprj	19271	protein tyrosine phosphatase receptor type J	1565	1794	1457	1651	1271	1582	1541
ENSMUSG00000085471.1	NA	ENSMUSG00000085471.1	NA	NA	61	93	54	49	40	82	70
Nup160	Nup160	Nup160	59015	nucleoporin 160	1291	1293	1220	1444	943	1415	1652
Fnbp4	Fnbp4	Fnbp4	55935	formin binding protein 4	4844	5463	4697	5528	4216	5105	5427
ENSMUSG00000080873.3	NA	ENSMUSG00000080873.3	NA	NA	11	9	3	5	4	11	7
ENSMUSG00000080977.1	NA	ENSMUSG00000080977.1	NA	NA	3	2	3	20	4	6	8
Mtch2	Mtch2	Mtch2	56428	mitochondrial carrier 2	2516	1912	2004	2183	1639	2051	2566
C1qtnf4	C1qtnf4	C1qtnf4	67445	C1q and tumor necrosis factor related protein 4	38	11	20	26	15	27	46
Ndufs3	Ndufs3	Ndufs3	68349	NADH:ubiquinone oxidoreductase core subunit S3	1418	1127	1117	1299	962	1476	1485
Kbtbd4	Kbtbd4	Kbtbd4	67136	kelch repeat and BTB (POZ) domain containing 4	317	312	214	248	234	288	332
Ptpmt1	Ptpmt1	Ptpmt1	66461	protein tyrosine phosphatase, mitochondrial 1	326	257	208	265	132	333	354
Celf1	Celf1	Celf1	13046	CUGBP, Elav-like family member 1	6297	7311	5828	7107	5930	6644	6949
ENSMUSG00000082108.3	NA	ENSMUSG00000082108.3	NA	NA	3	15	4	7	1	11	2
Rapsn	Rapsn	Rapsn	19400	receptor-associated protein of the synapse	14	7	5	16	1	14	1
ENSMUSG00000086495.7	NA	ENSMUSG00000086495.7	NA	NA	10	5	2	5	7	16	10
Psmc3	Psmc3	Psmc3	19182	proteasome (prosome, macropain) 26S subunit, ATPase 3	4312	3681	3524	4339	3161	4348	4891
Slc39a13	Slc39a13	Slc39a13	68427	solute carrier family 39 (metal ion transporter), member 13	456	455	382	453	501	614	636
Spi1	Spi1	Spi1	20375	spleen focus forming virus (SFFV) proviral integration oncogene	78	20	25	37	52	6	62
Mybpc3	Mybpc3	Mybpc3	17868	myosin binding protein C, cardiac	4	11	10	16	8	12	9
Madd	Madd	Madd	228355	MAP-kinase activating death domain	7736	9810	7792	9238	8012	8819	9901
Nr1h3	Nr1h3	Nr1h3	22259	nuclear receptor subfamily 1, group H, member 3	174	44	38	61	71	46	70
ENSMUSG00000086206.1	NA	ENSMUSG00000086206.1	NA	NA	0	0	3	1	5	0	6
Acp2	Acp2	Acp2	11432	acid phosphatase 2, lysosomal	681	412	538	549	330	600	676
Ddb2	Ddb2	Ddb2	107986	damage specific DNA binding protein 2	820	616	649	688	508	763	772
Pacsin3	Pacsin3	Pacsin3	80708	protein kinase C and casein kinase substrate in neurons 3	36	24	29	26	31	36	50
Arfgap2	Arfgap2	Arfgap2	77038	ADP-ribosylation factor GTPase activating protein 2	2652	2075	2278	2587	1755	2871	3227
Cstpp1	Cstpp1	Cstpp1	228356	centriolar satellite-associated tubulin polyglutamylase complex regulator 1	154	106	107	90	80	129	156
ENSMUSG00000081248.1	NA	ENSMUSG00000081248.1	NA	NA	12	6	8	3	5	8	9
Lrp4	Lrp4	Lrp4	228357	low density lipoprotein receptor-related protein 4	3094	1008	884	2906	1243	2095	77
Ckap5	Ckap5	Ckap5	75786	cytoskeleton associated protein 5	2058	2128	2146	2627	1880	2126	2521
F2	F2	F2	14061	coagulation factor II	5	9	7	3	9	11	16
Gm13771	Gm13771	Gm13771	102633523	cytochrome c oxidase subunit 7B, mitochondrial pseudogene	4	4	6	5	2	5	4
Zfp408	Zfp408	Zfp408	381410	zinc finger protein 408	624	679	614	806	589	662	769
Arhgap1	Arhgap1	Arhgap1	228359	Rho GTPase activating protein 1	7404	6730	6406	7256	6253	7880	9409
Atg13	Atg13	Atg13	51897	autophagy related 13	2135	1968	1687	2060	1737	2177	2392
Harbi1	Harbi1	Harbi1	241547	harbinger transposase derived 1	524	350	444	433	281	533	592
Gm13776	Gm13776	Gm13776	100418134	dyskeratosis congenita 1, dyskerin homolog pseudogene	1	1	2	3	3	1	4
Ambra1	Ambra1	Ambra1	228361	autophagy/beclin 1 regulator 1	2339	2017	2151	2458	1463	2282	2392
Chrm4	Chrm4	Chrm4	12672	cholinergic receptor, muscarinic 4	11	13	11	19	10	7	6
Mdk	Mdk	Mdk	17242	midkine	62	120	51	50	57	66	75
Dgkz	Dgkz	Dgkz	104418	diacylglycerol kinase zeta	6551	6690	5670	7001	5388	7113	8323
ENSMUSG00000095332.2	NA	ENSMUSG00000095332.2	NA	NA	46	54	49	58	71	47	33
Creb3l1	Creb3l1	Creb3l1	26427	cAMP responsive element binding protein 3-like 1	85	61	79	71	58	94	97
Phf21a	Phf21a	Phf21a	192285	PHD finger protein 21A	4469	4938	4452	5449	3537	5172	5618
Mir1955	Mir1955	Mir1955	100316756	microRNA 1955	0	5	3	8	4	2	3
ENSMUSG00000083951.1	NA	ENSMUSG00000083951.1	NA	NA	8	9	4	11	6	4	7
ENSMUSG00000081730.1	NA	ENSMUSG00000081730.1	NA	NA	12	35	5	20	13	10	15
Large2	Large2	Large2	228366	LARGE xylosyl- and glucuronyltransferase 2	2	4	0	1	0	10	0
Pex16	Pex16	Pex16	18633	peroxisomal biogenesis factor 16	1075	722	839	960	683	1142	1180
Frey1	Frey1	Frey1	75641	Frey regulator of sperm-oocyte fusion 1	33	38	28	46	28	38	37
Mapk8ip1	Mapk8ip1	Mapk8ip1	19099	mitogen-activated protein kinase 8 interacting protein 1	10	13	4	21	11	13	8
Cry2	Cry2	Cry2	12953	cryptochrome circadian regulator 2	148	188	154	197	119	227	218
D930015M05Rik	D930015M05Rik	D930015M05Rik	320507	RIKEN cDNA D930015M05 gene	0	3	1	6	0	0	1
Slc35c1	Slc35c1	Slc35c1	228368	solute carrier family 35, member C1	1792	1998	1697	1727	1536	1883	2140
ENSMUSG00000080860.1	NA	ENSMUSG00000080860.1	NA	NA	0	2	1	4	0	1	2
Prdm11	Prdm11	Prdm11	100042784	PR domain containing 11	196	175	216	259	191	250	277
4631405J19Rik	4631405J19Rik	4631405J19Rik	433456	RIKEN cDNA 4631405J19 gene	8	13	17	15	10	17	6
Trp53i11	Trp53i11	Trp53i11	277414	transformation related protein 53 inducible protein 11	1407	1343	1323	1561	1281	1814	2369
Tspan18	Tspan18	Tspan18	241556	tetraspanin 18	5	1	1	2	1	4	3
Gm13807	Gm13807	Gm13807	639658	predicted gene 13807	66	67	55	53	27	73	37
Cd82	Cd82	Cd82	12521	CD82 antigen	14071	12835	12114	13746	10461	13931	16888
Mir7001	Mir7001	Mir7001	102465605	microRNA 7001	2	2	0	1	1	2	3
Gm10804	Gm10804	Gm10804	100038525	predicted gene 10804	26	14	26	29	15	18	12
Alx4	Alx4	Alx4	11695	aristaless-like homeobox 4	5	1	6	5	4	4	1
Ext2	Ext2	Ext2	14043	exostosin glycosyltransferase 2	1906	1657	1631	1746	1301	1914	2143
Accs	Accs	Accs	329470	1-aminocyclopropane-1-carboxylate synthase (inactive)	620	481	569	610	389	617	638
Gm13889	Gm13889	Gm13889	620695	predicted gene 13889	3	1	0	4	4	5	1
Alkbh3os1	Alkbh3os1	Alkbh3os1	70852	alkB homolog 3, opposite strand 1	14	25	8	16	4	35	21
Alkbh3	Alkbh3	Alkbh3	69113	alkB homolog 3, alpha-ketoglutarate-dependent dioxygenase	686	480	537	667	406	789	820
Hsd17b12	Hsd17b12	Hsd17b12	56348	hydroxysteroid (17-beta) dehydrogenase 12	688	585	678	675	480	708	853
Ttc17	Ttc17	Ttc17	74569	tetratricopeptide repeat domain 17	2191	2000	1822	2220	1453	2286	2698
ENSMUSG00000081476.1	NA	ENSMUSG00000081476.1	NA	NA	30	44	40	59	23	54	40
ENSMUSG00000045464.5	NA	ENSMUSG00000045464.5	NA	NA	382	395	314	361	345	386	463
Api5	Api5	Api5	11800	apoptosis inhibitor 5	6808	5637	5229	6293	5129	6419	7349
ENSMUSG00000082820.3	NA	ENSMUSG00000082820.3	NA	NA	40	20	34	35	33	27	42
ENSMUSG00000075015.3	NA	ENSMUSG00000075015.3	NA	NA	9	8	9	8	8	5	15
ENSMUSG00000075014.1	NA	ENSMUSG00000075014.1	NA	NA	50	35	19	35	48	113	80
Iftap	Iftap	Iftap	68170	intraflagellar transport associated protein	3	7	2	0	0	4	3
Traf6	Traf6	Traf6	22034	TNF receptor-associated factor 6	1786	2034	1538	1915	1574	1789	1797
Prr5l	Prr5l	Prr5l	72446	proline rich 5 like	306	464	310	356	379	425	536
Commd9	Commd9	Commd9	76501	COMM domain containing 9	631	433	487	526	362	644	672
Ldlrad3	Ldlrad3	Ldlrad3	241576	low density lipoprotein receptor class A domain containing 3	4	0	16	6	10	1	22
ENSMUSG00000082328.1	NA	ENSMUSG00000082328.1	NA	NA	2	2	5	1	1	3	3
Trim44	Trim44	Trim44	80985	tripartite motif-containing 44	900	1106	908	1256	845	949	1316
ENSMUSG00000083306.1	NA	ENSMUSG00000083306.1	NA	NA	33	84	36	69	52	61	42
Cd44	Cd44	Cd44	12505	CD44 antigen	5512	5266	4175	5500	3996	4799	5063
ENSMUSG00000065683.1	NA	ENSMUSG00000065683.1	NA	NA	1	5	4	4	2	2	4
Pdhx	Pdhx	Pdhx	27402	pyruvate dehydrogenase complex, component X	651	541	529	547	460	865	888
Apip	Apip	Apip	56369	APAF1 interacting protein	333	191	278	276	247	304	395
Ehf	Ehf	Ehf	13661	ets homologous factor	8	0	1	8	4	0	0
Cat	Cat	Cat	12359	catalase	4126	3362	3294	3861	3319	3888	4964
Abtb2	Abtb2	Abtb2	99382	ankyrin repeat and BTB domain containing 2	1939	1900	1606	1852	1355	1771	1851
Nat10	Nat10	Nat10	98956	N-acetyltransferase 10	1426	1368	1272	1787	974	1436	1458
Caprin1	Caprin1	Caprin1	53872	cell cycle associated protein 1	6345	7142	5833	6776	5756	6202	6729
Lmo2	Lmo2	Lmo2	16909	LIM domain only 2	36	5	18	10	22	30	18
4931422A03Rik	4931422A03Rik	4931422A03Rik	70986	RIKEN cDNA 4931422A03 gene	25	24	16	39	14	33	36
Fbxo3	Fbxo3	Fbxo3	57443	F-box protein 3	2542	2172	2011	2363	1893	2734	3170
Gm24644	Gm24644	Gm24644	115489635	predicted gene, 24644	10	8	6	4	3	7	4
ENSMUSG00000078091.2	NA	ENSMUSG00000078091.2	NA	NA	6	1	5	2	3	1	4
Cd59b	Cd59b	Cd59b	333883	CD59b antigen	5	3	3	0	9	0	3
Cd59a	Cd59a	Cd59a	12509	CD59a antigen	18	3	8	6	0	11	4
D430041D05Rik	D430041D05Rik	D430041D05Rik	241589	RIKEN cDNA D430041D05 gene	1	7	0	2	0	0	2
Hipk3	Hipk3	Hipk3	15259	homeodomain interacting protein kinase 3	1731	2308	1840	2476	1644	1916	1842
ENSMUSG00000082276.1	NA	ENSMUSG00000082276.1	NA	NA	2	4	10	14	4	0	12
Cstf3	Cstf3	Cstf3	228410	cleavage stimulation factor, 3' pre-RNA, subunit 3	1659	1464	1547	1925	1415	1569	1975
Tcp11l1	Tcp11l1	Tcp11l1	320554	t-complex 11 like 1	21	10	24	15	17	21	35
Depdc7	Depdc7	Depdc7	211896	DEP domain containing 7	1	0	3	4	3	0	0
Qser1	Qser1	Qser1	99003	glutamine and serine rich 1	37	12	21	36	17	17	25
Prrg4	Prrg4	Prrg4	228413	proline rich Gla (G-carboxyglutamic acid) 4 (transmembrane)	74	70	62	49	54	59	44
Ccdc73	Ccdc73	Ccdc73	211936	coiled-coil domain containing 73	145	66	93	98	63	74	88
Eif3m	Eif3m	Eif3m	98221	eukaryotic translation initiation factor 3, subunit M	5882	3778	3683	4586	3171	4196	4555
Them7	Them7	Them7	74088	thioesterase superfamily member 7	1	2	3	1	1	0	2
Rcn1	Rcn1	Rcn1	19672	reticulocalbin 1	1783	1911	1609	1741	1471	1841	2003
Rpl10-ps1	Rpl10-ps1	Rpl10-ps1	100043391	ribosomal protein L10, pseudogene 1	3	4	3	6	4	8	3
Pax6	Pax6	Pax6	18508	paired box 6	3	6	4	2	5	11	5
Elp4	Elp4	Elp4	77766	elongator acetyltransferase complex subunit 4	275	191	275	308	156	332	272
Immp1l	Immp1l	Immp1l	66541	IMP1 inner mitochondrial membrane peptidase-like (S. cerevisiae)	1492	1007	938	1144	924	1173	1102
Dnajc24	Dnajc24	Dnajc24	99349	DnaJ heat shock protein family (Hsp40) member C24	638	452	407	434	371	520	601
ENSMUSG00000093363.1	NA	ENSMUSG00000093363.1	NA	NA	6	0	0	4	0	0	2
Arl14ep	Arl14ep	Arl14ep	212772	ADP-ribosylation factor-like 14 effector protein	1114	1020	884	1124	911	1105	1450
Kcna4	Kcna4	Kcna4	16492	potassium voltage-gated channel, shaker-related subfamily, member 4	6	15	3	10	5	10	25
ENSMUSG00000083424.3	NA	ENSMUSG00000083424.3	NA	NA	52	29	33	38	32	33	31
ENSMUSG00000063684.9	NA	ENSMUSG00000063684.9	NA	NA	33	26	22	38	16	27	51
Mettl15	Mettl15	Mettl15	76894	methyltransferase like 15	186	200	208	179	101	197	182
Kif18a	Kif18a	Kif18a	228421	kinesin family member 18A	335	309	241	302	218	455	325
Lin7c	Lin7c	Lin7c	22343	lin-7 homolog C, crumbs cell polarity complex component	2680	2755	2347	2473	2248	2766	2906
Platr8	Platr8	Platr8	100038454	pluripotency associated transcript 8	2	5	0	7	1	2	8
Lgr4	Lgr4	Lgr4	107515	leucine-rich repeat-containing G protein-coupled receptor 4	21	16	14	13	12	20	25
Ccdc34	Ccdc34	Ccdc34	68201	coiled-coil domain containing 34	290	228	209	225	181	301	316
Gm13935	Gm13935	Gm13935	668799	ribosomal protein S3A pseudogene	2	0	1	5	0	1	2
Gm13961	Gm13961	Gm13961	623301	RB1-inducible coiled-coil 1 pseudogene	8	5	1	7	3	5	2
Lpcat4	Lpcat4	Lpcat4	99010	lysophosphatidylcholine acyltransferase 4	2841	2698	2188	3123	2014	2783	2846
Nutm1	Nutm1	Nutm1	213765	NUT midline carcinoma, family member 1	3	7	1	4	0	6	0
Nop10	Nop10	Nop10	66181	NOP10 ribonucleoprotein	8459	6356	6386	7331	5401	6757	7155
Slc12a6_ENSMUSG00000027130.15	Slc12a6	Slc12a6_ENSMUSG00000027130.15	107723	solute carrier family 12, member 6	1478	1648	1468	1642	1325	1417	1627
Emc4	Emc4	Emc4	68032	ER membrane protein complex subunit 4	1703	1425	1249	1438	1160	1761	1850
Katnbl1	Katnbl1	Katnbl1	72425	katanin p80 subunit B like 1	569	468	444	557	373	590	694
ENSMUSG00000081541.1	NA	ENSMUSG00000081541.1	NA	NA	25	24	29	23	21	50	35
Emc7	Emc7	Emc7	73024	ER membrane protein complex subunit 7	2369	2160	2002	2244	1523	2018	2130
Aven	Aven	Aven	74268	apoptosis, caspase activation inhibitor	1489	1364	1257	1617	1138	1547	1521
Ryr3	Ryr3	Ryr3	20192	ryanodine receptor 3	120	63	37	91	59	86	86
Fmn1	Fmn1	Fmn1	14260	formin 1	6	0	0	0	0	0	6
Scg5	Scg5	Scg5	20394	secretogranin V	21	10	10	22	15	5	6
Arhgap11a	Arhgap11a	Arhgap11a	228482	Rho GTPase activating protein 11A	397	502	534	548	422	473	668
ENSMUSG00000096006.1	NA	ENSMUSG00000096006.1	NA	NA	275	221	221	279	192	297	319
Aqr	Aqr	Aqr	11834	aquarius	4599	5183	4539	5097	3894	5063	5240
Zfp770	Zfp770	Zfp770	228491	zinc finger protein 770	178	113	132	202	89	125	162
Dph6	Dph6	Dph6	66632	diphthamine biosynthesis 6	453	425	442	495	301	474	470
ENSMUSG00000084785.1	NA	ENSMUSG00000084785.1	NA	NA	5	4	2	9	4	4	4
ENSMUSG00000086735.1	NA	ENSMUSG00000086735.1	NA	NA	9	4	14	11	7	8	14
Cdin1	Cdin1	Cdin1	399568	CDAN1 interacting nuclease 1	349	307	294	291	223	297	363
ENSMUSG00000086328.1	NA	ENSMUSG00000086328.1	NA	NA	1	0	0	4	0	12	5
ENSMUSG00000081787.1	NA	ENSMUSG00000081787.1	NA	NA	0	4	1	5	2	7	3
ENSMUSG00000099470.1	NA	ENSMUSG00000099470.1	NA	NA	0	6	1	0	3	7	0
Spred1	Spred1	Spred1	114715	sprouty protein with EVH-1 domain 1, related sequence	103	93	75	79	74	89	56
Fam98b	Fam98b	Fam98b	68215	family with sequence similarity 98, member B	772	575	588	756	515	724	844
Rasgrp1	Rasgrp1	Rasgrp1	19419	RAS guanyl releasing protein 1	5303	5051	5013	5348	3990	6278	6393
Thbs1	Thbs1	Thbs1	21825	thrombospondin 1	36	4	2	4	1	9	1
Eif2ak4	Eif2ak4	Eif2ak4	27103	eukaryotic translation initiation factor 2 alpha kinase 4	484	372	402	483	282	513	438
Srp14	Srp14	Srp14	20813	signal recognition particle 14	6262	4183	4176	4572	3746	5484	6042
Bmf	Bmf	Bmf	171543	BCL2 modifying factor	61	41	78	76	67	51	70
Bub1b	Bub1b	Bub1b	12236	BUB1B, mitotic checkpoint serine/threonine kinase	134	194	249	189	187	100	149
Pak6	Pak6	Pak6	214230	p21 (RAC1) activated kinase 6	311	248	252	364	151	223	263
Plcb2	Plcb2	Plcb2	18796	phospholipase C, beta 2	1757	1711	1871	1999	1320	2174	2350
Inafm2	Inafm2	Inafm2	100043272	InaF motif containing 2	604	583	504	565	544	607	638
Ccdc9b	Ccdc9b	Ccdc9b	214239	coiled-coil domain containing 9B	0	4	4	0	0	4	2
Knstrn	Knstrn	Knstrn	51944	kinetochore-localized astrin/SPAG5 binding	220	280	262	284	200	265	262
ENSMUSG00000086421.1	NA	ENSMUSG00000086421.1	NA	NA	2	6	0	7	4	5	8
Ivd	Ivd	Ivd	56357	isovaleryl coenzyme A dehydrogenase	870	822	770	860	627	737	856
Bahd1	Bahd1	Bahd1	228536	bromo adjacent homology domain containing 1	603	604	566	699	419	561	647
Chst14	Chst14	Chst14	72136	carbohydrate sulfotransferase 14	39	49	57	77	52	60	56
ENSMUSG00000081413.3	NA	ENSMUSG00000081413.3	NA	NA	19	12	16	10	15	13	8
Ccdc32	Ccdc32	Ccdc32	269336	coiled-coil domain containing 32	1103	850	869	946	703	1054	982
Rpusd2	Rpusd2	Rpusd2	271842	RNA pseudouridylate synthase domain containing 2	126	143	136	119	111	164	154
Knl1	Knl1	Knl1	76464	kinetochore scaffold 1	77	159	198	175	109	81	110
Rad51	Rad51	Rad51	19361	RAD51 recombinase	74	76	118	97	52	55	107
Rmdn3	Rmdn3	Rmdn3	67809	regulator of microtubule dynamics 3	452	414	395	415	326	487	469
Gchfr	Gchfr	Gchfr	320415	GTP cyclohydrolase I feedback regulator	6	0	2	2	0	2	3
Dnajc17	Dnajc17	Dnajc17	69408	DnaJ heat shock protein family (Hsp40) member C17	147	105	114	148	76	155	197
Gm14137	Gm14137	Gm14137	623781	predicted gene 14137	31	35	43	47	16	39	33
Gm14138	Gm14138	Gm14138	545640	40S ribosomal protein S6 (Phosphoprotein NP33)	4	4	8	11	0	8	4
Zfyve19	Zfyve19	Zfyve19	72008	zinc finger, FYVE domain containing 19	1180	996	854	981	740	1334	1236
Spint1	Spint1	Spint1	20732	serine protease inhibitor, Kunitz type 1	11	0	2	4	0	1	2
Rhov	Rhov	Rhov	228543	ras homolog family member V	1	4	3	4	1	3	2
Vps18	Vps18	Vps18	228545	VPS18 CORVET/HOPS core subunit	573	666	575	678	511	711	843
Dll4	Dll4	Dll4	54485	delta like canonical Notch ligand 4	0	0	3	3	1	2	8
Ino80	Ino80	Ino80	68142	INO80 complex subunit	1009	1060	792	982	804	983	915
Exd1	Exd1	Exd1	241624	exonuclease 3'-5' domain containing 1	10	8	4	8	7	8	0
Chp1	Chp1	Chp1	56398	calcineurin-like EF hand protein 1	2473	2432	2226	2773	1816	2488	2461
Oip5os1	Oip5os1	Oip5os1	66602	Opa interacting protein 5, opposite strand 1	6501	6239	5545	6937	5957	5619	6956
Oip5	Oip5	Oip5	70645	Opa interacting protein 5	48	57	38	53	27	55	47
Nusap1	Nusap1	Nusap1	108907	nucleolar and spindle associated protein 1	202	290	386	313	267	188	363
Ndufaf1	Ndufaf1	Ndufaf1	69702	NADH:ubiquinone oxidoreductase complex assembly factor 1	988	686	767	929	576	939	1064
ENSMUSG00000082029.1	NA	ENSMUSG00000082029.1	NA	NA	5	8	7	10	6	22	13
ENSMUSG00000081416.1	NA	ENSMUSG00000081416.1	NA	NA	0	3	1	3	0	2	2
Rtf1	Rtf1	Rtf1	76246	RTF1, Paf1/RNA polymerase II complex component	3349	3196	2810	3593	2506	3583	3850
Itpka	Itpka	Itpka	228550	inositol 1,4,5-trisphosphate 3-kinase A	10	16	0	0	6	1	1
Ltk	Ltk	Ltk	17005	leukocyte tyrosine kinase	350	377	335	422	310	459	477
Rpap1	Rpap1	Rpap1	68925	RNA polymerase II associated protein 1	812	628	828	925	533	841	920
Tyro3	Tyro3	Tyro3	22174	TYRO3 protein tyrosine kinase 3	115	97	103	119	71	138	101
Mga	Mga	Mga	29808	MAX gene associated	2340	2366	2253	2619	1887	2279	2572
Mapkbp1	Mapkbp1	Mapkbp1	26390	mitogen-activated protein kinase binding protein 1	172	188	277	243	131	301	223
Jmjd7	Jmjd7	Jmjd7	433466	jumonji domain containing 7	44	47	27	46	22	46	49
Pla2g4b	Pla2g4b	Pla2g4b	211429	phospholipase A2, group IVB (cytosolic)	10	17	17	26	18	16	27
Sptbn5	Sptbn5	Sptbn5	640524	spectrin beta, non-erythrocytic 5	3	9	7	5	2	1	3
Ehd4	Ehd4	Ehd4	98878	EH-domain containing 4	905	741	738	813	707	917	1020
Vps39	Vps39	Vps39	269338	VPS39 HOPS complex subunit	1954	1759	1655	2013	1407	2341	2561
Tmem87a	Tmem87a	Tmem87a	211499	transmembrane protein 87A	524	715	612	616	452	530	536
Ganc	Ganc	Ganc	76051	glucosidase, alpha; neutral C	793	688	783	817	513	820	899
Capn3	Capn3	Capn3	12335	calpain 3	4	10	7	8	2	8	10
Zfp106	Zfp106	Zfp106	20402	zinc finger protein 106	2866	2812	2677	3231	2299	2962	3275
Snap23	Snap23	Snap23	20619	synaptosomal-associated protein 23	1860	1605	1412	1669	1353	1805	2108
Lrrc57	Lrrc57	Lrrc57	66606	leucine rich repeat containing 57	1217	1221	959	1027	990	1478	1450
Haus2	Haus2	Haus2	66296	HAUS augmin-like complex, subunit 2	516	376	430	486	340	562	527
Stard9	Stard9	Stard9	668880	StAR related lipid transfer domain containing 9	49	58	41	33	47	32	71
Cdan1	Cdan1	Cdan1	68968	codanin 1	674	792	606	776	524	671	683
Ttbk2	Ttbk2	Ttbk2	140810	tau tubulin kinase 2	67	98	100	95	115	81	83
AV039307	AV039307	AV039307	100502700	expressed sequence AV039307	11	18	7	10	8	13	10
Ubr1	Ubr1	Ubr1	22222	ubiquitin protein ligase E3 component n-recognin 1	2741	2876	2438	2987	2066	2838	2973
Tmem62	Tmem62	Tmem62	96957	transmembrane protein 62	781	792	603	749	607	894	986
Snord3b-ps2	Snord3b-ps2	Snord3b-ps2	19853	small nucleolar RNA, C/D box 3B, pseudogene 2	8	8	8	11	2	8	11
Ccndbp1	Ccndbp1	Ccndbp1	17151	cyclin D-type binding-protein 1	4151	3697	3637	4240	3111	4881	5412
Epb42	Epb42	Epb42	13828	erythrocyte membrane protein band 4.2	27	15	16	6	2	14	3
Tgm7	Tgm7	Tgm7	640543	transglutaminase 7	12	10	2	6	2	3	5
Lcmt2	Lcmt2	Lcmt2	329504	leucine carboxyl methyltransferase 2	550	483	511	495	285	605	558
Adal	Adal	Adal	75894	adenosine deaminase-like	353	315	266	333	261	299	372
Zscan29	Zscan29	Zscan29	99334	zinc finger SCAN domains 29	1394	1615	1441	1629	1370	1651	1718
Tubgcp4	Tubgcp4	Tubgcp4	51885	tubulin, gamma complex associated protein 4	2015	2140	1981	1986	1720	2194	2516
Trp53bp1	Trp53bp1	Trp53bp1	27223	transformation related protein 53 binding protein 1	1210	1294	1151	1397	1019	1215	1253
Map1a	Map1a	Map1a	17754	microtubule-associated protein 1 A	1	0	2	1	2	17	0
Ppip5k1	Ppip5k1	Ppip5k1	327655	diphosphoinositol pentakisphosphate kinase 1	254	325	242	264	196	256	270
Strc	Strc	Strc	140476	stereocilin	0	6	2	4	6	0	0
Catsper2	Catsper2	Catsper2	212670	cation channel, sperm associated 2	84	40	56	57	48	55	79
ENSMUSG00000084140.1	NA	ENSMUSG00000084140.1	NA	NA	0	3	2	0	4	1	2
Pdia3	Pdia3	Pdia3	14827	protein disulfide isomerase associated 3	11747	10717	10458	12091	8839	11222	12861
